x,y,label
152.84416049179856,49.237967291936826,1
154.1376673704791,51.202123442228626,1
155.43117424915962,53.166279592520425,1
156.72468112784017,55.130435742812224,1
158.0181880065207,57.09459189310402,1
159.31169488520123,59.058748043395816,1
160.60520176388178,61.022904193687616,1
161.8987086425623,62.987060343979415,1
163.19221552124284,64.95121649427121,1
164.4857223999234,66.915372644563,1
165.7792292786039,68.8795287948548,1
167.07273615728445,70.8436849451466,1
168.366243035965,72.8078410954384,1
169.65974991464552,74.7719972457302,1
170.95325679332606,76.736153396022,1
172.24676367200658,78.7003095463138,1
173.54027055068713,80.6644656966056,1
174.83377742936767,82.6286218468974,1
176.1272843080482,84.59277799718919,1
177.42079118672874,86.556934147481,1
178.71429806540928,88.52109029777279,1
180.0078049440898,90.4852464480646,1
181.30131182277034,92.44940259835639,1
182.5948187014509,94.4135587486482,1
183.8883255801314,96.37771489893998,1
185.18183245881195,98.3418710492318,1
186.47533933749247,100.30602719952358,1
187.76884621617302,102.2701833498154,1
189.06235309485356,104.23433950010718,1
190.35585997353408,106.198495650399,1
191.64936685221463,108.16265180069078,1
192.94287373089514,110.12680795098257,1
194.2363806095757,112.09096410127438,1
195.52988748825624,114.05512025156618,1
196.82339436693675,116.01927640185797,1
198.1169012456173,117.98343255214976,1
199.41040812429785,119.94758870244156,1
200.70391500297836,121.91174485273338,1
201.9974218816589,123.87590100302516,1
203.29092876033943,125.84005715331696,1
204.58443563901997,127.80421330360876,1
205.87794251770052,129.76836945390056,1
207.17144939638104,131.73252560419235,1
208.46495627506158,133.69668175448416,1
209.75846315374213,135.66083790477597,1
211.05197003242267,137.62499405506776,1
212.3454769111032,139.58915020535954,1
213.6389837897837,141.55330635565136,1
214.93249066846425,143.51746250594317,1
216.2259975471448,145.48161865623496,1
217.51950442582535,147.44577480652674,1
218.81301130450586,149.40993095681853,1
220.1065181831864,151.37408710711037,1
221.40002506186693,153.33824325740215,1
222.69353194054747,155.30239940769394,1
223.98703881922802,157.26655555798575,1
225.28054569790856,159.23071170827757,1
226.57405257658908,161.19486785856935,2
226.57405257658908,161.19486785856935,1
220.09866550159774,163.20454321549013,1
213.62327842660636,165.21421857241089,1
207.14789135161502,167.22389392933167,1
200.67250427662367,169.23356928625245,1
194.1971172016323,171.2432446431732,1
187.72173012664095,173.25292000009398,1
181.24634305164957,175.26259535701476,1
174.77095597665823,177.27227071393554,1
168.29556890166685,179.2819460708563,1
161.8201818266755,181.29162142777707,1
155.34479475168416,183.30129678469785,1
148.8694076766928,185.31097214161863,1
142.39402060170144,187.3206474985394,1
135.9186335267101,189.3303228554602,1
129.44324645171872,191.33999821238095,1
122.96785937672738,193.34967356930173,2
122.96785937672738,193.34967356930173,1
119.61650064560052,188.2607235435457,1
116.2651419144737,183.17177351778966,1
112.91378318334685,178.08282349203364,1
109.56242445222,172.99387346627762,1
106.21106572109316,167.9049234405216,1
102.85970698996633,162.81597341476558,1
99.50834825883948,157.72702338900956,1
96.15698952771264,152.6380733632535,1
92.80563079658579,147.5491233374975,1
89.45427206545895,142.46017331174147,1
86.10291333433211,137.37122328598545,1
82.75155460320528,132.28227326022943,1
79.40019587207843,127.19332323447341,1
76.04883714095159,122.10437320871738,1
72.69747840982474,117.01542318296134,1
69.34611967869789,111.92647315720532,1
65.99476094757107,106.8375231314493,1
62.643402216444215,101.74857310569328,1
59.292043485317365,96.65962307993726,1
55.94068475419053,91.57067305418121,1
52.58932602306369,86.48172302842521,1
49.23796729193684,81.39277300266919,2
49.23796729193684,81.39277300266919,1
52.37754890405387,80.41838495082881,1
55.51713051617088,79.44399689898844,1
58.65671212828792,78.46960884714807,1
61.796293740404934,77.49522079530769,1
64.93587535252195,76.52083274346731,1
68.07545696463899,75.54644469162693,1
71.215038576756,74.57205663978655,1
74.35462018887301,73.59766858794619,1
77.49420180099004,72.62328053610582,1
80.63378341310707,71.64889248426545,1
83.77336502522408,70.67450443242507,1
86.91294663734111,69.70011638058469,1
90.05252824945812,68.72572832874432,1
93.19210986157515,67.75134027690395,1
96.33169147369217,66.77695222506357,1
99.4712730858092,65.8025641732232,1
102.61085469792621,64.82817612138282,1
105.75043631004323,63.853788069542446,1
108.89001792216027,62.87940001770207,1
112.02959953427728,61.90501196586169,1
115.1691811463943,60.930623914021325,1
118.30876275851134,59.95623586218095,1
121.44834437062835,58.98184781034057,1
124.58792598274536,58.0074597585002,1
127.72750759486239,57.033071706659825,1
130.86708920697941,56.05868365481945,1
134.00667081909643,55.08429560297907,1
137.14625243121347,54.1099075511387,1
140.28583404333048,53.135519499298326,1
143.4254156554475,52.16113144745795,1
146.56499726756454,51.186743395617576,1
149.70457887968155,50.2123553437772,1
152.84416049179856,49.237967291936826,2
