x,y,label
178.99860260444407,69.17734655560959,1
177.0985174080531,73.56354987697594,1
175.19843221166218,77.94975319834231,1
173.29834701527122,82.33595651970866,1
171.3982618188803,86.72215984107501,1
169.49817662248932,91.10836316244138,1
167.5980914260984,95.49456648380773,1
165.69800622970743,99.88076980517408,1
163.7979210333165,104.26697312654045,1
161.89783583692554,108.6531764479068,1
159.9977506405346,113.03937976927315,1
158.09766544414364,117.42558309063952,1
156.19758024775268,121.81178641200587,1
154.29749505136175,126.19798973337222,1
152.3974098549708,130.5841930547386,1
150.49732465857986,134.97039637610493,1
148.5972394621889,139.3565996974713,1
146.69715426579796,143.74280301883766,1
144.797069069407,148.129006340204,1
142.89698387301604,152.51520966157037,1
140.9968986766251,156.90141298293673,1
139.09681348023415,161.28761630430307,1
137.1967282838432,165.67381962566944,1
135.29664308745225,170.0600229470358,1
133.39655789106132,174.44622626840214,1
131.49647269467036,178.8324295897685,1
129.59638749827943,183.21863291113488,1
127.69630230188847,187.6048362325012,1
125.79621710549752,191.9910395538676,1
123.89613190910657,196.37724287523395,1
121.99604671271561,200.76344619660028,1
120.09596151632468,205.14964951796668,1
118.19587631993372,209.53585283933302,2
118.19587631993372,209.53585283933302,1
116.46623012250777,208.7865772371935,1
114.7365839250818,208.037301635054,1
113.00693772765582,207.28802603291456,1
111.27729153022986,206.53875043077505,1
109.5476453328039,205.7894748286356,1
107.81799913537793,205.0401992264961,1
106.08835293795197,204.29092362435665,1
104.358706740526,203.54164802221715,1
102.62906054310004,202.7923724200777,1
100.89941434567407,202.0430968179382,1
99.16976814824811,201.2938212157987,1
97.44012195082215,200.54454561365924,1
95.71047575339618,199.79527001151973,1
93.98082955597022,199.04599440938028,1
92.25118335854425,198.29671880724078,1
90.52153716111829,197.54744320510127,1
88.79189096369232,196.79816760296183,1
87.06224476626636,196.04889200082232,1
85.3325985688404,195.29961639868287,1
83.60295237141443,194.55034079654337,1
81.87330617398848,193.8010651944039,1
80.1436599765625,193.0517895922644,1
78.41401377913654,192.3025139901249,1
76.68436758171057,191.55323838798546,1
74.95472138428461,190.80396278584595,1
73.22507518685865,190.05468718370648,1
71.49542898943268,189.305411581567,1
69.76578279200672,188.55613597942752,1
68.03613659458075,187.80686037728805,1
66.30649039715479,187.05758477514854,1
64.57684419972882,186.3083091730091,1
62.84719800230286,185.5590335708696,1
61.117551804876896,184.8097579687301,1
59.38790560745092,184.06048236659063,1
57.658259410024954,183.31120676445113,1
55.928613212599004,182.56193116231168,1
54.19896701517304,181.81265556017217,1
52.469320817747075,181.06337995803273,1
50.7396746203211,180.31410435589322,1
49.01002842289515,179.56482875375374,1
47.28038222546917,178.81555315161427,1
45.55073602804322,178.0662775494748,1
43.82108983061727,177.3170019473353,1
42.09144363319129,176.5677263451958,1
40.36179743576531,175.81845074305633,1
38.63215123833936,175.06917514091685,1
36.90250504091338,174.31989953877735,1
35.17285884348743,173.5706239366379,1
33.443212646061454,172.8213483344984,1
31.713566448635504,172.07207273235895,2
31.713566448635504,172.07207273235895,1
33.16125040779053,168.73020353512743,1
34.60893436694553,165.3883343378959,1
36.05661832610053,162.0464651406644,1
37.504302285255534,158.70459594343288,1
38.951986244410534,155.36272674620136,1
40.399670203565535,152.0208575489699,1
41.847354162720535,148.67898835173838,1
43.295038121875564,145.33711915450687,1
44.74272208103059,141.99524995727535,1
46.19040604018559,138.65338076004383,1
47.63808999934059,135.31151156281234,1
49.085773958495594,131.9696423655808,1
50.53345791765062,128.6277731683493,1
51.98114187680562,125.28590397111779,1
53.42882583596062,121.94403477388627,1
54.87650979511564,118.60216557665478,1
56.32419375427064,115.26029637942327,1
57.77187771342565,111.91842718219175,1
59.21956167258065,108.57655798496026,1
60.66724563173567,105.23468878772874,1
62.11492959089068,101.89281959049723,1
63.56261355004568,98.55095039326572,1
65.0102975092007,95.20908119603422,1
66.4579814683557,91.8672119988027,1
67.90566542751071,88.52534280157118,1
69.35334938666573,85.18347360433967,1
70.80103334582073,81.84160440710818,1
72.24871730497574,78.49973520987666,1
73.69640126413074,75.15786601264514,1
75.14408522328574,71.81599681541364,1
76.59176918244076,68.47412761818214,1
78.03945314159577,65.13225842095062,1
79.48713710075077,61.7903892237191,1
80.93482105990579,58.44852002648759,1
82.38250501906079,55.1066508292561,1
83.8301889782158,51.76478163202458,1
85.2778729373708,48.42291243479306,1
86.72555689652582,45.08104323756157,1
88.17324085568082,41.739174040330056,1
89.62092481483583,38.39730484309854,1
91.06860877399085,35.05543564586703,1
92.51629273314585,31.71356644863551,2
92.51629273314585,31.71356644863551,1
95.30604466447805,32.922075484344354,1
98.09579659581024,34.13058452005319,1
100.88554852714246,35.33909355576204,1
103.67530045847465,36.54760259147088,1
106.46505238980686,37.75611162717972,1
109.25480432113906,38.964620662888564,1
112.04455625247125,40.17312969859741,1
114.83430818380346,41.38163873430624,1
117.62406011513565,42.59014777001508,1
120.41381204646785,43.79865680572392,1
123.20356397780006,45.007165841432766,1
125.99331590913226,46.21567487714161,1
128.78306784046447,47.424183912850445,1
131.57281977179667,48.632692948559296,1
134.36257170312888,49.84120198426813,1
137.15232363446106,51.04971101997697,1
139.94207556579326,52.25822005568581,1
142.73182749712547,53.466729091394654,1
145.52157942845767,54.6752381271035,1
148.31133135978988,55.883747162812334,1
151.10108329112205,57.09225619852118,1
153.89083522245426,58.30076523423002,1
156.68058715378646,59.50927426993886,1
159.47033908511867,60.7177833056477,1
162.26009101645087,61.92629234135654,1
165.04984294778308,63.13480137706538,1
167.83959487911528,64.34331041277423,1
170.62934681044746,65.55181944848306,1
173.41909874177966,66.7603284841919,1
176.20885067311187,67.96883751990075,1
178.99860260444407,69.17734655560959,2
