x,y,label
69.19890641707354,33.79088298854891,1
73.37342264341675,37.707764144345184,1
77.54793886975996,41.62464530014145,1
81.72245509610318,45.54152645593772,1
85.89697132244638,49.458407611733996,1
90.07148754878959,53.375288767530265,1
94.24600377513279,57.29216992332654,1
98.420520001476,61.20905107912281,1
102.59503622781921,65.12593223491908,2
102.59503622781921,65.12593223491908,0
106.21698511582528,65.84841660981486,0
109.63280106402189,67.25294458295835,0
112.7153536770619,69.28724220305654,0
115.34991600878735,71.87559664933129,0
117.43843448843256,74.92167412363779,0
118.90317829442111,78.31210521748339,0
119.68963235276725,81.92070431317245,0
119.76852628799519,85.61316598071635,0
119.13692381274984,89.2520635792427,0
117.81833201101871,92.70196402414027,0
115.86182644764426,95.8344683577018,0
113.34022466594351,98.53299052248394,0
110.34737605249857,100.69709648021745,2
110.34737605249857,100.69709648021745,1
108.10801903449668,106.17510784602399,1
105.86866201649477,111.65311921183053,1
103.62930499849287,117.13113057763707,1
101.38994798049096,122.6091419434436,1
99.15059096248906,128.08715330925014,1
96.91123394448715,133.56516467505668,1
94.67187692648525,139.04317604086322,2
94.67187692648525,139.04317604086322,0
93.65755651626228,139.59002947287996,0
92.60748614933148,140.06463119558776,0
91.52680459556858,140.46465863222178,0
90.42080042799557,140.78815415307878,0
89.29488614188685,141.03353465564498,0
88.15457166743212,141.199599311886,0
87.00543740557859,141.28553544478535,0
85.8531069190073,141.29092250537326,0
84.70321941188762,141.21573413078346,2
84.70321941188762,141.21573413078346,1
80.18954603826177,136.98062730115657,1
75.67587266463592,132.74552047152963,1
71.16219929101007,128.51041364190274,1
66.64852591738422,124.27530681227583,1
62.13485254375837,120.04019998264891,1
57.62117917013253,115.80509315302203,1
53.10750579650667,111.56998632339511,1
48.59383242288082,107.3348794937682,2
48.59383242288082,107.3348794937682,0
45.454614485513616,106.70868735818868,0
42.4940562261653,105.49135394373144,0
39.82234418523127,103.72818616405819,0
37.538914577416605,101.4848058853036,0
35.72875245847118,98.84470760075345,0
34.45922873751712,95.90615091916898,0
33.77759275555975,92.77850352263422,0
33.709213751803745,89.5781707023177,0
34.25663666716886,86.424262967351,0
35.399487426263505,83.43416297046352,0
37.09523122304718,80.719156741259,0
39.28075558818253,78.38029182460616,0
41.874719319217704,76.50461647662513,2
41.874719319217704,76.50461647662513,1
44.23133090796931,70.73977194125423,1
46.58794249672093,64.97492740588334,1
48.94455408547255,59.21008287051244,1
51.30116567422415,53.445238335141546,1
53.65777726297577,47.68039379977065,1
56.01438885172738,41.91554926439975,1
58.371000440478994,36.15070472902885,2
58.371000440478994,36.15070472902885,0
59.472750201261945,35.55671526392941,0
60.61333138636988,35.04120524442233,0
61.78716228964343,34.60669744178304,0
62.988498489494354,34.25531822361252,0
64.21146096060319,33.98878714795006,0
65.45006484433225,33.80840854820579,0
66.69824873705933,33.7150651500939,0
67.94990435310254,33.70921375180374,0
69.19890641707354,33.790882988548915,2
