x,y,label
49.10322427547971,32.46197074005197,1
48.55409943218385,33.1185575723738,1
48.00497458888798,33.77514440469564,1
47.45584974559212,34.43173123701747,1
46.90672490229625,35.08831806933931,1
46.357600059000376,35.744904901661144,1
45.80847521570451,36.40149173398298,1
45.25935037240865,37.058078566304815,1
44.71022552911278,37.71466539862665,1
44.16110068581692,38.37125223094848,1
43.61197584252105,39.027839063270314,1
43.062850999225184,39.68442589559214,1
42.51372615592932,40.34101272791398,1
41.96460131263345,40.99759956023581,1
41.415476469337584,41.65418639255765,1
40.86635162604172,42.31077322487948,1
40.31722678274585,42.96736005720132,1
39.768101939449984,43.623946889523154,1
39.21897709615412,44.28053372184498,1
38.66985225285825,44.93712055416682,1
38.120727409562384,45.59370738648865,1
37.57160256626652,46.25029421881048,1
37.02247772297065,46.906881051132316,1
36.473352879674785,47.56346788345415,1
35.92422803637892,48.22005471577599,1
35.37510319308305,48.87664154809782,1
34.82597834978718,49.53322838041966,1
34.27685350649132,50.189815212741486,1
33.72772866319545,50.84640204506332,1
33.178603819899585,51.50298887738516,1
32.62947897660372,52.15957570970699,1
32.08035413330785,52.81616254202883,1
31.531229290011986,53.47274937435066,1
30.982104446716118,54.12933620667249,1
30.43297960342025,54.785923038994326,1
29.883854760124386,55.44250987131616,2
29.883854760124382,55.44250987131616,0
28.56255558123919,57.20850949933981,0
27.4399400610715,59.10701433214403,0
26.52916984017811,61.115766136383705,0
25.840922866673854,63.21121413377342,0
25.383268207052843,65.36879111243016,0
25.161571443761503,67.5632014549706,0
25.178431768650135,69.76871770649699,0
25.433651509824962,71.9594822054829,0
25.924238449170343,74.10981024121281,0
26.644440903370374,76.19449118353148,0
27.58581515713693,78.18908405443214,0
28.737324458051308,80.07020407617718,0
30.08546841239527,81.81579683643605,0
31.6144412649239,83.40539685610541,0
33.30631720689452,84.82036752833977,0
35.14126053978444,86.04411961572724,0
37.09775823072022,87.06230574393038,0
39.152872133118535,87.86298861153247,0
41.28250791548233,88.43678094398221,0
43.461697545407944,88.77695555080496,0
45.664892016936584,88.87952419576031,0
47.866260889289485,88.74328435526559,0
50.03999512516909,88.3698333168853,0
52.16060967812384,87.76354945259494,0
54.203242281416735,86.93154088637269,0
56.14394493537096,85.88356215794478,0
57.95996467577027,84.63189985972598,0
59.63001033156116,83.19122858775714,0
61.13450214436678,81.57843889548377,2
61.134502144366785,81.57843889548377,1
62.612915184009495,79.81070511615576,1
64.09132822365221,78.04297133682773,1
65.56974126329493,76.27523755749972,1
67.04815430293765,74.50750377817171,1
68.52656734258036,72.7397699988437,1
70.0049803822231,70.97203621951567,1
71.4833934218658,69.20430244018766,1
72.96180646150853,67.43656866085965,1
74.44021950115123,65.66883488153164,1
75.91863254079396,63.90110110220362,1
77.39704558043668,62.1333673228756,1
78.8754586200794,60.36563354354759,1
80.3538716597221,58.59789976421958,2
80.3538716597221,58.59789976421958,0
80.79561684210788,58.05078725008285,0
81.21821459488268,57.488753400002864,0
81.62116130031838,56.91246800034001,0
82.00397675921123,56.32261782129563,0
82.36620476314451,55.719905798474976,0
82.70741363816059,55.105050195185626,0
83.02719675919498,54.478783746469475,0
83.32517303465916,53.84185278588854,0
83.60098736059452,53.19501635610519,0
83.85431104385654,52.539045304316616,0
84.08484219382461,51.87472136362169,0
84.29230608217078,51.20283622141483,0
84.47645547025867,50.524190575917196,0
84.63707090378247,49.83959318196948,0
84.77396097429477,49.14985988722346,0
84.88696254731158,48.45581265988099,0
84.9759409567229,47.75827860913889,0
85.04079016527668,47.05808899950733,0
85.0814328909456,46.3560782601762,0
85.09782069902542,45.653082990610045,0
85.08993405985557,44.949940963556735,0
85.05778237209296,44.247490126657766,0
85.00140395151152,43.54656760385029,0
84.92086598534047,42.84800869775069,0
84.81626445219611,42.15264589420862,0
84.68772400770222,41.46130787021792,0
84.53539783593564,40.7748185063666,0
84.35946746687391,40.09399590500274,0
84.16014256006254,39.41965141528648,0
83.93766065475981,38.752588666289874,0
83.69228688685668,38.09360260929697,0
83.42431367290939,37.443478570445286,0
83.13406036166117,36.8029913148379,0
82.82187285346815,36.17290412324115,0
82.48812318808355,35.55396788246856,0
82.13320910129073,34.946920190534826,0
81.75755355091408,34.352484477646335,0
81.36160421277204,33.77136914407568,0
80.94583294717347,33.204266715947725,0
80.51073523659278,32.651853019943104,0
80.05682959519409,32.11478637790277,0
79.58465695090808,31.59370682229345,0
79.09478000079802,31.089235333468846,0
78.58778254048296,30.60197309963564,0
78.06426876841755,30.13250080040609,0
77.52486256585722,29.68137791479121,0
76.9702067533672,29.24914205445905,0
76.40096232476105,28.836308323052698,0
75.81780765938181,28.443368702331536,0
75.22143771366463,28.070791465867313,0
74.6125631929439,27.719020620993618,0
73.9919097044924,27.38847537967401,0
73.36021689280135,27.07954965891917,0
72.71823755813207,26.79261161134855,0
72.06673675938973,26.528003186455962,0
71.40649090238816,26.286039723101876,0
70.73828681459239,26.067009573718167,0
70.06292080744143,25.87117376067306,0
69.38119772736903,25.698765665205823,0
68.69392999665278,25.54999074930198,0
68.00193664523529,25.425026310840344,0
67.30604233467062,25.324021272303792,0
66.60707637535958,25.24709600330551,0
65.90587173824487,25.194342177142303,0
65.20326406214377,25.16582266154574,0
64.5000906579017,25.161571443761506,0
63.79718951055294,25.181593590046187,0
63.095398280678126,25.22586523962967,0
62.39555330614825,25.294333633150508,0
61.69848860544503,25.386917175530243,0
61.00503488374533,25.503505533211786,0
60.31601854295407,25.643959765646017,0
59.63226069686555,25.808112490869856,0
58.954576192626476,25.995768084978526,0
58.283772639667326,26.20670291525424,0
57.620649447258955,26.440665606673534,0
56.96599687184132,26.69737734147565,0
56.320595075260115,26.976532191434924,0
55.685213195033015,27.277797482441237,0
55.06060842775402,27.60081419095403,0
54.44752512672806,27.945197371857425,0
53.84669391491088,28.310536617206644,0
53.25883081421204,28.69639654531888,0
52.68463639219797,29.10231731962588,0
52.12479492721246,29.52781519666986,0
51.57997359290914,29.972383102589735,0
51.05082166316805,30.43549123741066,0
50.537969738343676,30.91658770641661,0
50.042028993766664,31.415099177853783,0
49.563590451394546,31.930431566180847,0
49.10322427547972,32.46197074005197,2
